cfg,N,nq,brier,edge,ref_brier,is_fb,rel,beta_fc,se_fc,vif,dll,round
ForecastBench | Claude-2.1 (scratchpad with freeze values),567,256,0.23312278475387196,-0.1636820877476734,0.06944069700619854,True,2023.9,-0.30816638812694497,0.11341958348775252,1.000492499613768,0.004642458356864421,2024-07-21
ForecastBench | Mixtral-8x7B-Instruct-V0.1 (zero shot with freeze values),567,256,0.15433830037839996,-0.08489760337220144,0.06944069700619854,True,2024.0,-0.06153624714665663,0.07874472793166637,1.7045050684803111,0.00038649718553334967,2024-07-21
ForecastBench | Mixtral-8x7B-Instruct-V0.1 (zero shot),567,256,0.20633066534391534,-0.1368899683377168,0.06944069700619854,True,2024.0,0.0010775286463917198,0.06555441771690171,1.081149667638944,1.3361129863325458e-07,2024-07-21
ForecastBench | Qwen1.5-110B-Chat (scratchpad with freeze values),567,256,0.14917126745842946,-0.07973057045223093,0.06944069700619854,True,2024.1,-0.2884290819940429,0.1817103734411381,1.9164037777072132,0.0021026412047221964,2024-07-21
ForecastBench | Qwen1.5-110B-Chat (scratchpad with news with freeze values),567,256,0.1656897512797619,-0.09624905427356337,0.06944069700619854,True,2024.1,-0.37835759942328473,0.2226656581930806,1.5320857745179668,0.0031460357939706524,2024-07-21
ForecastBench | Qwen1.5-110B-Chat (scratchpad with news),567,256,0.1897872151675485,-0.12034651816134999,0.06944069700619854,True,2024.1,-0.325402101696218,0.24520309627865958,1.2922327545674948,0.0018597525366283228,2024-07-21
ForecastBench | Qwen1.5-110B-Chat (scratchpad),567,256,0.1718424603174603,-0.10240176331126179,0.06944069700619854,True,2024.1,-0.4252811540055584,0.25179974546022127,1.4642986647240201,0.0026431918077976873,2024-07-21
ForecastBench | Qwen1.5-110B-Chat (superforecaster with news 1),567,256,0.19351593125661373,-0.12407523425041524,0.06944069700619854,True,2024.1,-0.13688021837109085,0.13997353587494907,1.1701669270656774,0.0010174685790514766,2024-07-21
ForecastBench | Qwen1.5-110B-Chat (superforecaster with news 2),567,256,0.2157854573536949,-0.14634476034749636,0.06944069700619854,True,2024.1,-0.37134355661697754,0.23553504876945203,1.136164004147546,0.002796277617091949,2024-07-21
ForecastBench | Qwen1.5-110B-Chat (superforecaster with news 3),567,256,0.19541894058201062,-0.12597824357581205,0.06944069700619854,True,2024.1,-0.47683074265975256,0.23545134436245235,1.337485572130349,0.003834692179074655,2024-07-21
ForecastBench | Qwen1.5-110B-Chat (zero shot with freeze values),567,256,0.1621740165866177,-0.09273331958041918,0.06944069700619854,True,2024.1,-0.07801560698074042,0.13314684182678857,1.6987015344111456,0.00030190680003001837,2024-07-21
ForecastBench | Qwen1.5-110B-Chat (zero shot),567,256,0.18760074955908293,-0.11816005255288436,0.06944069700619854,True,2024.1,0.02097706625984773,0.19488133485528236,1.4140635521886766,1.1449032577066795e-05,2024-07-21
ForecastBench | Claude-3-5-Sonnet-20240620 (scratchpad with freeze values),464,206,0.07405118613756735,-0.020583435505271655,0.05346775063229569,True,2024.4687214611872,0.19497199094828618,0.2323491921062579,4.735477860289306,0.0004535877698671514,2025-03-02
ForecastBench | Claude-3-5-Sonnet-20240620 (scratchpad),464,206,0.11960041163793103,-0.06613266100563533,0.05346775063229569,True,2024.4687214611872,-0.24731011808943001,0.15979202981113527,1.8649813616990165,0.0018771870986562138,2025-03-02
ForecastBench | Claude-3-5-Sonnet-20240620 (zero shot with freeze values),464,206,0.08135587477568104,-0.02788812414338534,0.05346775063229569,True,2024.4687214611872,-0.15058740360638306,0.19783280791504126,7.239361358135842,0.0005048590250476375,2025-03-02
ForecastBench | Claude-3-5-Sonnet-20240620 (zero shot),464,206,0.11051823310344829,-0.057050482471152575,0.05346775063229569,True,2024.4687214611872,-0.1899205384635368,0.12900686329682004,2.4416581361567493,0.0020943230602603765,2025-03-02
ForecastBench | Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),464,206,0.08767941009040733,-0.03421165945811164,0.05346775063229569,True,2024.8075342465754,-0.009232704962826943,0.2054412650367245,3.357248038821129,1.5975555037318278e-06,2025-03-02
ForecastBench | Claude-3-5-Sonnet-20241022 (scratchpad),464,206,0.10617637176724137,-0.052708621134945684,0.05346775063229569,True,2024.8075342465754,-0.3199651001386865,0.1836309638868994,2.019701604487717,0.0033185033191354897,2025-03-02
ForecastBench | Claude-3-5-Sonnet-20241022 (zero shot with freeze values),464,206,0.07738434975390376,-0.023916599121608074,0.05346775063229569,True,2024.8075342465754,-0.06797152455877337,0.18945125864906098,6.730864784336617,9.910007295555678e-05,2025-03-02
ForecastBench | Claude-3-5-Sonnet-20241022 (zero shot),464,206,0.10832762534482758,-0.05485987471253189,0.05346775063229569,True,2024.8075342465754,-0.26163325605365356,0.15421740165424497,2.2107512979083577,0.003043380285235668,2025-03-02
ForecastBench | Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),464,206,0.06229957466109752,-0.008831824028801828,0.05346775063229569,True,2025.1326484018264,0.2412269994447223,0.1381084974276259,5.694439608338901,0.0009378030102582076,2025-03-02
ForecastBench | Claude-3-7-Sonnet-20250219 (scratchpad),464,206,0.0928664270002694,-0.039398676367973694,0.05346775063229569,True,2025.1326484018264,-0.04335210059392292,0.1670922913000372,2.0879297407598387,4.847834943751846e-05,2025-03-02
ForecastBench | Claude-3-7-Sonnet-20250219 (zero shot with freeze values),464,206,0.0756763508674569,-0.022208600235161205,0.05346775063229569,True,2025.1326484018264,-0.013926718812392318,0.20357834686497206,7.372213713658605,3.5848090776908225e-06,2025-03-02
ForecastBench | Claude-3-7-Sonnet-20250219 (zero shot),464,206,0.10550693049568965,-0.05203917986339396,0.05346775063229569,True,2025.1326484018264,-0.15351371984199974,0.17249906783474703,2.4632437494150774,0.0007573408102578656,2025-03-02
ForecastBench | DeepSeek-R1 (scratchpad with freeze values),464,206,0.0677296238171918,-0.014261873184896119,0.05346775063229569,True,2025.05,0.4084083434092079,0.22942368046904485,4.034887189544316,0.001324332680866659,2025-03-02
ForecastBench | DeepSeek-R1 (scratchpad),464,206,0.11251301683189655,-0.05904526619960086,0.05346775063229569,True,2025.05,0.027758447174469993,0.15258270726312392,1.726407579244121,2.1427519231474975e-05,2025-03-02
ForecastBench | DeepSeek-R1 (zero shot with freeze values),464,206,0.24408846478448273,-0.19062071415218707,0.05346775063229569,True,2025.05,-0.16733712250690297,0.0996573865134787,1.0221058570193449,0.0016452172583901173,2025-03-02
ForecastBench | DeepSeek-R1 (zero shot),464,206,0.24288497603448275,-0.18941722540218706,0.05346775063229569,True,2025.05,0.495758897107379,0.23372007713020596,1.013477299781278,0.0019628781699528594,2025-03-02
ForecastBench | DeepSeek-V3 (scratchpad with freeze values),464,206,0.07219357096303353,-0.018725820330737844,0.05346775063229569,True,2024.95,-0.08064781170754069,0.303043235465319,4.391735593590803,0.00011139115750833296,2025-03-02
ForecastBench | DeepSeek-V3 (scratchpad),464,206,0.12047384344827586,-0.06700609281598018,0.05346775063229569,True,2024.95,0.01430221067654546,0.16337627277654082,1.6998378834946528,4.755248034051118e-06,2025-03-02
ForecastBench | DeepSeek-V3 (zero shot with freeze values),464,206,0.08239486019153558,-0.02892710955923989,0.05346775063229569,True,2024.95,-0.0642489887366343,0.20573303029380482,7.67427538554133,8.131396668868361e-05,2025-03-02
ForecastBench | DeepSeek-V3 (zero shot),464,206,0.12877308836206897,-0.07530533772977327,0.05346775063229569,True,2024.95,-0.21404739178282284,0.143212329214486,1.905063720299697,0.0012880659004175462,2025-03-02
ForecastBench | GPT-4.5-Preview-2025-02-27 (scratchpad with freeze values),464,206,0.06184901298685344,-0.008381262354557755,0.05346775063229569,True,2025.1545662100457,0.3554700136941132,0.29124964456679625,6.437184243957047,0.0009253094875855855,2025-03-02
ForecastBench | GPT-4.5-Preview-2025-02-27 (scratchpad),464,206,0.10211892295258619,-0.04865117232029051,0.05346775063229569,True,2025.1545662100457,-0.10053229115921491,0.16697447275494445,2.1505469247096896,0.00027093427387329234,2025-03-02
ForecastBench | GPT-4.5-Preview-2025-02-27 (zero shot with freeze values),464,206,0.06552069811110656,-0.01205294747881087,0.05346775063229569,True,2025.1545662100457,0.3078448320145154,0.20175546000621378,9.445199242145474,0.0014580012448607714,2025-03-02
ForecastBench | GPT-4.5-Preview-2025-02-27 (zero shot),464,206,0.11532628579741377,-0.06185853516511809,0.05346775063229569,True,2025.1545662100457,-0.18704561258973923,0.12082022828291417,2.5820611018980735,0.001742639620890515,2025-03-02
ForecastBench | Llama-3.3-70B-Instruct-Turbo (scratchpad with freeze values),464,206,0.0767044800800665,-0.023236729447770804,0.05346775063229569,True,2024.95,-0.47668563457217056,0.34560574595728794,3.8425355664175145,0.0021607662786915656,2025-03-02
ForecastBench | Llama-3.3-70B-Instruct-Turbo (scratchpad),464,206,0.13298948976293107,-0.07952173913063536,0.05346775063229569,True,2024.95,-0.35542402353130936,0.17078276853268592,1.500131021039649,0.003432050513717663,2025-03-02
ForecastBench | Llama-3.3-70B-Instruct-Turbo (zero shot with freeze values),464,206,0.08334457984227948,-0.029876829209983774,0.05346775063229569,True,2024.95,0.0730623240496584,0.10419051923716091,3.5237796254622236,0.0001477887009706448,2025-03-02
ForecastBench | Llama-3.3-70B-Instruct-Turbo (zero shot),464,206,0.12418330387931036,-0.07071555324701465,0.05346775063229569,True,2024.95,-0.2777912619485618,0.11262583270022072,1.612883566279442,0.004570759838671279,2025-03-02
ForecastBench | O3-Mini-2025-01-31 (scratchpad with freeze values),464,206,0.08529809868345904,-0.03183034805116335,0.05346775063229569,True,2025.0821917808219,0.040731938154574925,0.2072135050848058,3.3619691547808874,3.277720734991226e-05,2025-03-02
ForecastBench | O3-Mini-2025-01-31 (scratchpad),464,206,0.13567879415948275,-0.08221104352718707,0.05346775063229569,True,2025.0821917808219,-0.2312618342616163,0.14209237952326234,1.5148282374697817,0.00210648203137566,2025-03-02
ForecastBench | O3-Mini-2025-01-31 (zero shot with freeze values),464,206,0.08273019429925554,-0.02926244366695986,0.05346775063229569,True,2025.0821917808219,-0.025476560226610014,0.2012667450057241,3.893319717700026,1.2716850994220275e-05,2025-03-02
ForecastBench | O3-Mini-2025-01-31 (zero shot),464,206,0.12198385183189654,-0.06851610119960086,0.05346775063229569,True,2025.0821917808219,-0.28119290070694575,0.11953881404669799,1.6310658197574095,0.004050115226115417,2025-03-02
ForecastBench | Claude-3-5-Sonnet-20240620 (scratchpad with freeze values),460,210,0.058930056550489135,-0.020706165703917628,0.038223890846571504,True,2024.4687214611872,-0.6296802322826371,0.5049103437783716,6.289980002057542,0.002159541845354927,2025-03-16
ForecastBench | Claude-3-5-Sonnet-20240620 (scratchpad),460,210,0.0926653608695652,-0.05444147002299372,0.038223890846571504,True,2024.4687214611872,0.8650646566760538,0.323569101039015,2.0826239787255396,0.009732829186537234,2025-03-16
ForecastBench | Claude-3-5-Sonnet-20240620 (zero shot with freeze values),460,210,0.0642413482993462,-0.026017457452774697,0.038223890846571504,True,2024.4687214611872,-0.13147401710317433,0.33753312363431176,7.724861405705609,0.00021863661609153293,2025-03-16
ForecastBench | Claude-3-5-Sonnet-20240620 (zero shot),460,210,0.09442588660869565,-0.05620199576212415,0.038223890846571504,True,2024.4687214611872,0.5095590304719927,0.3137042085150623,2.1994222044852263,0.006392091430356881,2025-03-16
ForecastBench | Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),460,210,0.06689915132701739,-0.02867526048044589,0.038223890846571504,True,2024.8075342465754,-0.30457650971390376,0.48659413405388163,4.159920171823517,0.000735610295913,2025-03-16
ForecastBench | Claude-3-5-Sonnet-20241022 (scratchpad),460,210,0.07832990910869567,-0.04010601826212415,0.038223890846571504,True,2024.8075342465754,0.7192920817025085,0.2936575505660918,2.3008887261853386,0.010723459025717846,2025-03-16
ForecastBench | Claude-3-5-Sonnet-20241022 (zero shot with freeze values),460,210,0.054789475464919565,-0.016565584618348065,0.038223890846571504,True,2024.8075342465754,-0.1176319072859174,0.348450812585005,10.503208818201319,0.000170189713735262,2025-03-16
ForecastBench | Claude-3-5-Sonnet-20241022 (zero shot),460,210,0.09190731284782608,-0.05368342200125459,0.038223890846571504,True,2024.8075342465754,0.5642552843792729,0.2741734486192664,2.2504871668216415,0.009892217734873624,2025-03-16
ForecastBench | Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),460,210,0.05003088577304456,-0.011806994926473064,0.038223890846571504,True,2025.1326484018264,-1.193746120588935,0.5791236103660402,9.369784350463608,0.006360582126557886,2025-03-16
ForecastBench | Claude-3-7-Sonnet-20250219 (scratchpad),460,210,0.07284488858695654,-0.03462099774038502,0.038223890846571504,True,2025.1326484018264,0.8453070341043171,0.3089237439133077,2.390609989268903,0.008113264851812211,2025-03-16
ForecastBench | Claude-3-7-Sonnet-20250219 (zero shot with freeze values),460,210,0.05757401008695652,-0.01935011924038502,0.038223890846571504,True,2025.1326484018264,-0.24886813814243544,0.4202447460063363,9.48899523082506,0.0006027640825425289,2025-03-16
ForecastBench | Claude-3-7-Sonnet-20250219 (zero shot),460,210,0.09281988749999999,-0.0545959966534285,0.038223890846571504,True,2025.1326484018264,0.6543948956723765,0.3030102904016415,2.2612606791219316,0.00905515726816427,2025-03-16
ForecastBench | DeepSeek-R1 (scratchpad with freeze values),460,210,0.055638256841022554,-0.017414365994451054,0.038223890846571504,True,2025.05,-1.577674013936723,0.7995509525157196,6.601408980143819,0.010425127967201566,2025-03-16
ForecastBench | DeepSeek-R1 (scratchpad),460,210,0.09172533752717392,-0.05350144668060241,0.038223890846571504,True,2025.05,1.0433315839445394,0.3454532435599958,1.8731944836238617,0.016484528338449145,2025-03-16
ForecastBench | DeepSeek-R1 (zero shot with freeze values),460,210,0.2332691939565217,-0.19504530310995025,0.038223890846571504,True,2025.05,-0.32116618191150864,0.2118816603289723,1.0163967349445773,0.0039909721881408195,2025-03-16
ForecastBench | DeepSeek-R1 (zero shot),460,210,0.2481623220434783,-0.20993843119690678,0.038223890846571504,True,2025.05,-0.1432438859583094,0.20185056769661466,1.0013091504777423,0.0004609413660566514,2025-03-16
ForecastBench | DeepSeek-V3 (scratchpad with freeze values),460,210,0.06786106454347825,-0.02963717369690676,0.038223890846571504,True,2024.95,-1.005951521698192,0.6768913838253117,4.587429485216551,0.004667765201483575,2025-03-16
ForecastBench | DeepSeek-V3 (scratchpad),460,210,0.10696921847826087,-0.06874532763168938,0.038223890846571504,True,2024.95,1.0074170226041637,0.34403207968388294,1.7545342644685278,0.013495692651768882,2025-03-16
ForecastBench | DeepSeek-V3 (zero shot with freeze values),460,210,0.0577521128429853,-0.0195282219964138,0.038223890846571504,True,2024.95,-0.3453034583432082,0.46434782062523705,10.488950955451653,0.0010777792806012682,2025-03-16
ForecastBench | DeepSeek-V3 (zero shot),460,210,0.10723958478260869,-0.0690156939360372,0.038223890846571504,True,2024.95,1.196130281032232,0.39242888002584214,1.846442621474,0.022344824237995276,2025-03-16
ForecastBench | GPT-4.5-Preview-2025-02-27 (scratchpad with freeze values),460,210,0.050039527395254885,-0.01181563654868339,0.038223890846571504,True,2025.1545662100457,-0.9618956346014914,0.4370713155025119,11.541645510352312,0.005267112980536219,2025-03-16
ForecastBench | GPT-4.5-Preview-2025-02-27 (scratchpad),460,210,0.07585401926086957,-0.03763012841429806,0.038223890846571504,True,2025.1545662100457,0.7569902914522194,0.28836595598028864,2.253699180456731,0.007469474981448374,2025-03-16
ForecastBench | GPT-4.5-Preview-2025-02-27 (zero shot with freeze values),460,210,0.05233681914446635,-0.014112928297894846,0.038223890846571504,True,2025.1545662100457,-0.29751430447234756,0.4753304457652581,12.098546096559632,0.0007252482687795422,2025-03-16
ForecastBench | GPT-4.5-Preview-2025-02-27 (zero shot),460,210,0.0868165652173913,-0.0485926743708198,0.038223890846571504,True,2025.1545662100457,0.6352399121514636,0.24883793661305278,2.5593799050397834,0.01297191980816172,2025-03-16
ForecastBench | GPT-4o-2024-11-20 (scratchpad with freeze values with web search),460,210,0.09197693264140705,-0.05375304179483555,0.038223890846571504,True,2024.8853881278537,-0.598688407344779,0.26781355474379687,3.160324141886265,0.007554824897588598,2025-03-16
ForecastBench | GPT-4o-2024-11-20 (scratchpad with web search),460,210,0.107675610875,-0.0694517200284285,0.038223890846571504,True,2024.8853881278537,-0.3074214350188534,0.23432651337905158,2.0717673964386836,0.0019838231275034856,2025-03-16
ForecastBench | GPT-4o-2024-11-20 (zero shot with freeze values with web search),460,210,0.08218075442379456,-0.04395686357722306,0.038223890846571504,True,2024.8853881278537,-0.25289531856892783,0.22458209957820957,3.599369487805543,0.002041031061725076,2025-03-16
